data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-03-01,CL,085006,Delia,37.356036,13.927289,,0,0,2,2,,,29,0,31,,,,,,
2021-03-02,CL,085006,Delia,37.356036,13.927289,,0,0,2,2,0,0,29,0,31,,,,,,
2021-03-03,CL,085006,Delia,37.356036,13.927289,,0,0,2,2,0,0,29,0,31,,,,,,
2021-03-04,CL,085006,Delia,37.356036,13.927289,,0,0,8,8,6,6,29,0,37,,,,,,
2021-03-05,CL,085006,Delia,37.356036,13.927289,,0,0,8,8,0,0,29,0,37,,,,,,
2021-03-06,CL,085006,Delia,37.356036,13.927289,,0,0,12,12,4,4,29,0,41,,,,,,
2021-03-07,CL,085006,Delia,37.356036,13.927289,,0,0,12,12,0,0,29,0,41,,,,,,
2021-03-08,CL,085006,Delia,37.356036,13.927289,,0,0,11,11,-1,0,30,0,41,,,,,,
2021-03-09,CL,085006,Delia,37.356036,13.927289,,0,0,11,11,0,0,30,0,41,,,,,,
2021-03-10,CL,085006,Delia,37.356036,13.927289,,0,0,10,10,-1,0,31,0,41,,,,,,
2021-03-11,CL,085006,Delia,37.356036,13.927289,,0,0,10,10,0,0,31,0,41,,,,,,
2021-03-13,CL,085006,Delia,37.356036,13.927289,,0,1,10,11,1,1,31,0,42,,,,,,
2021-03-14,CL,085006,Delia,37.356036,13.927289,,0,1,10,11,0,0,31,0,42,,,,,,
2021-03-15,CL,085006,Delia,37.356036,13.927289,,0,1,10,11,0,0,31,0,42,,,,,,
2021-03-16,CL,085006,Delia,37.356036,13.927289,,0,1,10,11,0,0,31,0,42,,,,,,
2021-03-17,CL,085006,Delia,37.356036,13.927289,,0,1,10,11,0,0,31,0,42,,,,,,
2021-03-18,CL,085006,Delia,37.356036,13.927289,,0,1,11,12,1,1,31,0,43,,,,,,
2021-03-19,CL,085006,Delia,37.356036,13.927289,,0,1,11,12,0,0,31,0,43,,,,,,
2021-03-20,CL,085006,Delia,37.356036,13.927289,,0,1,11,12,0,0,31,0,43,,,,,,
2021-03-21,CL,085006,Delia,37.356036,13.927289,,0,1,14,15,3,3,31,0,46,,,,,,
2021-03-22,CL,085006,Delia,37.356036,13.927289,,1,1,14,15,0,0,31,0,46,,,,,,
2021-03-23,CL,085006,Delia,37.356036,13.927289,,1,1,14,15,0,0,31,0,46,,,,,,
2021-03-24,CL,085006,Delia,37.356036,13.927289,,1,1,14,15,0,0,31,0,46,,,,,,
2021-03-25,CL,085006,Delia,37.356036,13.927289,,1,1,14,15,0,0,31,0,46,,,,,,
