data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-03-01,CL,085012,Mussomeli,37.577845,13.751259,,0,0,20,20,,,146,5,171,,,,,,
2021-03-02,CL,085012,Mussomeli,37.577845,13.751259,,0,0,26,26,6,6,146,5,177,,,,,,
2021-03-03,CL,085012,Mussomeli,37.577845,13.751259,,0,1,27,28,2,2,146,5,179,,,,,,
2021-03-04,CL,085012,Mussomeli,37.577845,13.751259,,0,1,27,28,0,0,146,5,179,,,,,,
2021-03-05,CL,085012,Mussomeli,37.577845,13.751259,,1,2,43,45,17,17,146,5,196,,,,,,
2021-03-06,CL,085012,Mussomeli,37.577845,13.751259,,1,2,43,45,0,0,146,5,196,,,,,,
2021-03-07,CL,085012,Mussomeli,37.577845,13.751259,,0,2,46,48,3,3,146,5,199,,,,,,
2021-03-08,CL,085012,Mussomeli,37.577845,13.751259,,0,3,47,50,2,2,146,5,201,,,,,,
2021-03-09,CL,085012,Mussomeli,37.577845,13.751259,,0,3,46,49,-1,0,147,5,201,,,,,,
2021-03-10,CL,085012,Mussomeli,37.577845,13.751259,,0,3,46,49,0,0,147,5,201,,,,,,
2021-03-11,CL,085012,Mussomeli,37.577845,13.751259,,0,3,42,45,-4,0,151,5,201,,,,,,
2021-03-13,CL,085012,Mussomeli,37.577845,13.751259,,0,3,43,46,1,2,152,5,203,,,,,,
2021-03-14,CL,085012,Mussomeli,37.577845,13.751259,,0,3,43,46,0,0,152,5,203,,,,,,
2021-03-15,CL,085012,Mussomeli,37.577845,13.751259,,0,3,40,43,-3,0,155,5,203,,,,,,
2021-03-16,CL,085012,Mussomeli,37.577845,13.751259,,0,3,39,42,-1,0,156,5,203,,,,,,
2021-03-17,CL,085012,Mussomeli,37.577845,13.751259,,0,2,39,41,-1,0,157,5,203,,,,,,
2021-03-18,CL,085012,Mussomeli,37.577845,13.751259,,0,2,39,41,0,0,157,5,203,,,,,,
2021-03-19,CL,085012,Mussomeli,37.577845,13.751259,,0,2,39,41,0,2,159,5,205,,,,,,
2021-03-20,CL,085012,Mussomeli,37.577845,13.751259,,0,1,36,37,-4,0,163,5,205,,,,,,
2021-03-21,CL,085012,Mussomeli,37.577845,13.751259,,0,1,36,37,0,0,163,5,205,,,,,,
2021-03-22,CL,085012,Mussomeli,37.577845,13.751259,,0,1,31,32,-5,0,168,5,205,,,,,,
2021-03-23,CL,085012,Mussomeli,37.577845,13.751259,,0,1,31,32,0,0,168,5,205,,,,,,
2021-03-24,CL,085012,Mussomeli,37.577845,13.751259,,0,0,31,31,-1,0,169,5,205,,,,,,
2021-03-25,CL,085012,Mussomeli,37.577845,13.751259,,0,0,28,28,-3,0,172,5,205,,,,,,
2021-03-26,CL,085012,Mussomeli,37.577845,13.751259,,0,0,24,24,-4,0,176,5,205,,,,,,
2021-03-27,CL,085012,Mussomeli,37.577845,13.751259,,0,0,24,24,0,0,176,5,205,,,,,,
2021-03-28,CL,085012,Mussomeli,37.577845,13.751259,,0,0,24,24,0,0,176,5,205,,,,,,
2021-03-29,CL,085012,Mussomeli,37.577845,13.751259,,0,0,23,23,-1,0,177,5,205,,,,,,
2021-03-30,CL,085012,Mussomeli,37.577845,13.751259,,0,0,8,8,-15,0,192,5,205,,,,,,
2021-03-31,CL,085012,Mussomeli,37.577845,13.751259,,0,0,8,8,0,0,192,5,205,,,,,,
2021-04-04,CL,085012,Mussomeli,37.577845,13.751259,,0,0,11,11,3,4,193,5,209,,,,,,
2021-04-05,CL,085012,Mussomeli,37.577845,13.751259,,0,0,12,12,1,1,193,5,210,,,,,,
2021-04-06,CL,085012,Mussomeli,37.577845,13.751259,,0,0,17,17,5,7,195,5,217,,,,,,
2021-04-07,CL,085012,Mussomeli,37.577845,13.751259,,0,0,16,16,-1,0,196,5,217,,,,,,
2021-04-08,CL,085012,Mussomeli,37.577845,13.751259,,0,0,16,16,0,0,196,5,217,,,,,,
2021-04-09,CL,085012,Mussomeli,37.577845,13.751259,,0,0,23,23,7,8,197,5,225,,,,,,
2021-04-10,CL,085012,Mussomeli,37.577845,13.751259,,0,0,27,27,4,4,197,5,229,,,,,,
2021-04-12,CL,085012,Mussomeli,37.577845,13.751259,,0,0,43,43,16,17,198,5,246,,,,,,
2021-04-13,CL,085012,Mussomeli,37.577845,13.751259,,0,0,55,55,12,13,199,5,259,,,,,,
2021-04-14,CL,085012,Mussomeli,37.577845,13.751259,,0,0,55,55,0,0,199,5,259,,,,,,
2021-04-15,CL,085012,Mussomeli,37.577845,13.751259,,0,1,62,63,8,8,199,5,267,,,,,,
2021-04-16,CL,085012,Mussomeli,37.577845,13.751259,,0,1,73,74,11,11,199,5,278,,,,,,
2021-04-17,CL,085012,Mussomeli,37.577845,13.751259,,0,1,81,82,8,8,199,5,286,,,,,,
2021-04-22,CL,085012,Mussomeli,37.577845,13.751259,,0,1,92,93,11,15,203,5,301,,,,,,
2021-04-23,CL,085012,Mussomeli,37.577845,13.751259,,0,3,97,100,7,7,203,5,308,,,,,,
2021-04-24,CL,085012,Mussomeli,37.577845,13.751259,,0,2,110,112,12,13,204,5,321,,,,,,
2021-04-27,CL,085012,Mussomeli,37.577845,13.751259,,0,3,106,109,-3,3,210,5,324,,,,,,
2021-04-28,CL,085012,Mussomeli,37.577845,13.751259,,0,4,102,106,-3,1,214,5,325,,,,,,
2021-04-29,CL,085012,Mussomeli,37.577845,13.751259,,0,3,103,106,0,0,214,5,325,,,,,,
2021-04-30,CL,085012,Mussomeli,37.577845,13.751259,,0,3,98,101,-5,0,219,5,325,,,,,,
2021-05-01,CL,085012,Mussomeli,37.577845,13.751259,,0,3,88,91,-10,0,229,5,325,,,,,,
2021-05-02,CL,085012,Mussomeli,37.577845,13.751259,,0,3,74,77,-14,0,243,5,325,,,,,,
2021-05-04,CL,085012,Mussomeli,37.577845,13.751259,,0,3,62,65,-12,3,258,5,328,,,,,,
2021-05-07,CL,085012,Mussomeli,37.577845,13.751259,,0,2,50,52,-13,1,272,5,329,,,,,,
2021-05-10,CL,085012,Mussomeli,37.577845,13.751259,,0,2,23,25,-27,1,300,5,330,,,,,,
2021-05-15,CL,085012,Mussomeli,37.577845,13.751259,,0,3,15,18,-7,3,310,5,333,,,,,,
2021-05-16,CL,085012,Mussomeli,37.577845,13.751259,,0,3,14,17,-1,0,311,5,333,,,,,,
2021-05-17,CL,085012,Mussomeli,37.577845,13.751259,,0,3,13,16,-1,0,312,5,333,,,,,,
2021-05-18,CL,085012,Mussomeli,37.577845,13.751259,,0,3,13,16,0,0,312,5,333,,,,,,
2021-05-19,CL,085012,Mussomeli,37.577845,13.751259,,0,3,13,16,0,0,312,5,333,,,,,,
2021-05-21,CL,085012,Mussomeli,37.577845,13.751259,,0,3,8,11,-5,0,317,5,333,,,,,,
2021-05-22,CL,085012,Mussomeli,37.577845,13.751259,,0,3,8,11,0,0,317,5,333,,,,,,
2021-05-23,CL,085012,Mussomeli,37.577845,13.751259,,0,3,8,11,0,0,317,5,333,,,,,,
2021-05-24,CL,085012,Mussomeli,37.577845,13.751259,,0,2,7,9,-2,0,319,5,333,,,,,,
2021-06-03,CL,085012,Mussomeli,37.577845,13.751259,,0,1,0,1,-8,0,327,5,333,,,,,,
2021-06-05,CL,085012,Mussomeli,37.577845,13.751259,,0,1,0,1,0,0,327,5,333,,,,,,
2021-06-10,CL,085012,Mussomeli,37.577845,13.751259,,0,1,0,1,0,0,327,5,333,,,,,,
2021-06-12,CL,085012,Mussomeli,37.577845,13.751259,,0,0,0,0,-1,0,328,5,333,,,,,,
2021-06-17,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,1,1,328,5,334,,,,,,
2021-06-18,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,328,5,334,,,,,,
2021-06-19,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,328,5,334,,,,,,
2021-06-21,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,328,5,334,,,,,,
2021-06-26,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,328,5,334,,,,,,
2021-06-30,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,328,5,334,,,,,,
2021-07-01,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,328,5,334,,,,,,
2021-07-02,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,328,5,334,,,,,,
2021-07-03,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,328,5,334,,,,,,
2021-07-04,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,328,5,334,,,,,,
2021-07-06,CL,085012,Mussomeli,37.577845,13.751259,,0,0,0,0,-1,0,329,5,334,,,,,,
2021-07-07,CL,085012,Mussomeli,37.577845,13.751259,,0,0,0,0,0,0,329,5,334,,,,,,
2021-07-08,CL,085012,Mussomeli,37.577845,13.751259,,0,0,0,0,0,0,329,5,334,,,,,,
2021-07-09,CL,085012,Mussomeli,37.577845,13.751259,,0,0,0,0,0,0,329,5,334,,,,,,
2021-07-10,CL,085012,Mussomeli,37.577845,13.751259,,0,0,0,0,0,0,329,5,334,,,,,,
2021-07-11,CL,085012,Mussomeli,37.577845,13.751259,,0,0,0,0,0,0,329,5,334,,,,,,
2021-07-12,CL,085012,Mussomeli,37.577845,13.751259,,0,0,0,0,0,0,329,5,334,,,,,,
2021-07-13,CL,085012,Mussomeli,37.577845,13.751259,,0,0,0,0,0,0,329,5,334,,,,,,
2021-07-14,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,1,1,329,5,335,,,,,,
2021-07-15,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,329,5,335,,,,,,
2021-07-16,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,329,5,335,,,,,,
2021-07-17,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,329,5,335,,,,,,
2021-07-18,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,329,5,335,,,,,,
2021-07-19,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,329,5,335,,,,,,
2021-07-20,CL,085012,Mussomeli,37.577845,13.751259,,0,0,2,2,1,1,329,5,336,,,,,,
2021-07-21,CL,085012,Mussomeli,37.577845,13.751259,,0,0,2,2,0,0,329,5,336,,,,,,
2021-07-23,CL,085012,Mussomeli,37.577845,13.751259,,0,0,2,2,0,0,329,5,336,,,,,,
2021-07-24,CL,085012,Mussomeli,37.577845,13.751259,,0,0,2,2,0,0,329,5,336,,,,,,
2021-07-25,CL,085012,Mussomeli,37.577845,13.751259,,0,0,2,2,0,0,329,5,336,,,,,,
2021-07-26,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,-1,0,330,5,336,,,,,,
2021-07-27,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,330,5,336,,,,,,
2021-07-28,CL,085012,Mussomeli,37.577845,13.751259,,0,0,1,1,0,0,330,5,336,,,,,,
2021-07-29,CL,085012,Mussomeli,37.577845,13.751259,,0,0,7,7,6,6,330,5,342,,,,,,
2021-07-30,CL,085012,Mussomeli,37.577845,13.751259,,0,0,7,7,0,0,330,5,342,,,,,,
2021-07-31,CL,085012,Mussomeli,37.577845,13.751259,,0,0,6,6,-1,0,331,5,342,,,,,,
2021-08-01,CL,085012,Mussomeli,37.577845,13.751259,,0,0,6,6,0,0,331,5,342,,,,,,
2021-08-02,CL,085012,Mussomeli,37.577845,13.751259,,0,0,8,8,2,2,331,5,344,,,,,,
2021-08-03,CL,085012,Mussomeli,37.577845,13.751259,,0,0,8,8,0,0,331,5,344,,,,,,
2021-08-04,CL,085012,Mussomeli,37.577845,13.751259,,0,0,8,8,0,0,331,5,344,,,,,,
2021-08-06,CL,085012,Mussomeli,37.577845,13.751259,,0,1,8,9,1,1,331,5,345,,,,,,
2021-08-09,CL,085012,Mussomeli,37.577845,13.751259,,0,1,10,11,2,2,331,5,347,,,,,,
2021-08-10,CL,085012,Mussomeli,37.577845,13.751259,,0,1,10,11,0,0,331,5,347,,,,,,
2021-08-12,CL,085012,Mussomeli,37.577845,13.751259,,0,1,9,10,-1,0,332,5,347,,,,,,
2021-08-13,CL,085012,Mussomeli,37.577845,13.751259,,0,1,10,11,1,1,332,5,348,,,,,,
2021-08-14,CL,085012,Mussomeli,37.577845,13.751259,,0,1,10,11,0,0,332,5,348,,,,,,
2021-08-15,CL,085012,Mussomeli,37.577845,13.751259,,0,1,10,11,0,0,332,5,348,,,,,,
2021-08-16,CL,085012,Mussomeli,37.577845,13.751259,,0,1,10,11,0,0,332,5,348,,,,,,
2021-08-17,CL,085012,Mussomeli,37.577845,13.751259,,0,2,15,17,6,7,333,5,355,,,,,,
2021-08-18,CL,085012,Mussomeli,37.577845,13.751259,,0,2,17,19,2,2,333,5,357,,,,,,
2021-08-19,CL,085012,Mussomeli,37.577845,13.751259,,0,2,16,18,-1,0,334,5,357,,,,,,
2021-08-20,CL,085012,Mussomeli,37.577845,13.751259,,0,2,15,17,-1,1,336,5,358,,,,,,
2021-08-21,CL,085012,Mussomeli,37.577845,13.751259,,0,2,16,18,1,1,336,5,359,,,,,,
2021-08-22,CL,085012,Mussomeli,37.577845,13.751259,,0,2,15,17,-1,0,337,5,359,,,,,,
2021-08-23,CL,085012,Mussomeli,37.577845,13.751259,,0,1,16,17,0,1,338,5,360,,,,,,
2021-08-24,CL,085012,Mussomeli,37.577845,13.751259,,0,1,22,23,6,6,338,5,366,,,,,,
2021-08-25,CL,085012,Mussomeli,37.577845,13.751259,,0,1,24,25,2,2,338,5,368,,,,,,
2021-08-28,CL,085012,Mussomeli,37.577845,13.751259,,0,0,30,30,5,10,343,5,378,,,,,,
2021-08-29,CL,085012,Mussomeli,37.577845,13.751259,,0,0,27,27,-3,0,346,5,378,,,,,,
2021-08-30,CL,085012,Mussomeli,37.577845,13.751259,,0,0,27,27,0,0,346,5,378,,,,,,
2021-08-31,CL,085012,Mussomeli,37.577845,13.751259,,0,0,29,29,2,3,347,5,381,,,,,,
2021-09-01,CL,085012,Mussomeli,37.577845,13.751259,,0,0,29,29,0,0,347,5,381,,,,,,
2021-09-03,CL,085012,Mussomeli,37.577845,13.751259,,0,0,30,30,1,3,349,5,384,,,,,,
2021-09-04,CL,085012,Mussomeli,37.577845,13.751259,,0,1,27,28,-2,0,351,5,384,,,,,,
2021-09-05,CL,085012,Mussomeli,37.577845,13.751259,,0,1,27,28,0,0,351,5,384,,,,,,
2021-09-06,CL,085012,Mussomeli,37.577845,13.751259,,0,1,27,28,0,2,353,5,386,,,,,,
2021-09-07,CL,085012,Mussomeli,37.577845,13.751259,,0,1,26,27,-1,1,355,5,387,,,,,,
2021-09-08,CL,085012,Mussomeli,37.577845,13.751259,,0,1,23,24,-3,0,358,5,387,,,,,,
2021-09-09,CL,085012,Mussomeli,37.577845,13.751259,,0,1,22,23,-1,0,359,5,387,,,,,,
2021-09-10,CL,085012,Mussomeli,37.577845,13.751259,,0,1,22,23,0,0,359,5,387,,,,,,
2021-09-11,CL,085012,Mussomeli,37.577845,13.751259,,0,1,17,18,-5,0,364,5,387,,,,,,
2021-09-12,CL,085012,Mussomeli,37.577845,13.751259,,0,1,16,17,-1,1,366,5,388,,,,,,
2021-09-13,CL,085012,Mussomeli,37.577845,13.751259,,0,1,15,16,-1,0,367,5,388,,,,,,
2021-09-14,CL,085012,Mussomeli,37.577845,13.751259,,0,1,14,15,-1,1,369,5,389,,,,,,
2021-09-15,CL,085012,Mussomeli,37.577845,13.751259,,0,1,13,14,-1,0,370,5,389,,,,,,
2021-09-16,CL,085012,Mussomeli,37.577845,13.751259,,0,1,13,14,0,0,370,5,389,,,,,,
2021-09-17,CL,085012,Mussomeli,37.577845,13.751259,,0,1,13,14,0,2,372,5,391,,,,,,
2021-09-18,CL,085012,Mussomeli,37.577845,13.751259,,0,1,12,13,-1,0,373,5,391,,,,,,
2021-09-19,CL,085012,Mussomeli,37.577845,13.751259,,0,1,12,13,0,0,373,5,391,,,,,,
2021-09-20,CL,085012,Mussomeli,37.577845,13.751259,,0,1,10,11,-2,0,375,5,391,,,,,,
2021-09-21,CL,085012,Mussomeli,37.577845,13.751259,,0,0,9,9,-2,0,377,5,391,,,,,,
2021-09-22,CL,085012,Mussomeli,37.577845,13.751259,,0,0,7,7,-2,0,379,5,391,,,,,,
2021-09-23,CL,085012,Mussomeli,37.577845,13.751259,,0,0,6,6,-1,0,380,5,391,,,,,,
2021-09-24,CL,085012,Mussomeli,37.577845,13.751259,,0,0,7,7,1,1,380,5,392,,,,,,
2021-09-25,CL,085012,Mussomeli,37.577845,13.751259,,0,0,5,5,-2,0,382,5,392,,,,,,
2021-09-26,CL,085012,Mussomeli,37.577845,13.751259,,0,0,4,4,-1,0,383,5,392,,,,,,
2021-09-27,CL,085012,Mussomeli,37.577845,13.751259,,0,0,3,3,-1,1,385,5,393,,,,,,
2021-09-28,CL,085012,Mussomeli,37.577845,13.751259,,0,0,4,4,1,1,385,5,394,,,,,,
2021-09-29,CL,085012,Mussomeli,37.577845,13.751259,,0,0,4,4,0,0,385,5,394,,,,,,
2021-09-30,CL,085012,Mussomeli,37.577845,13.751259,,0,0,4,4,0,0,385,5,394,,,,,,
2021-10-01,CL,085012,Mussomeli,37.577845,13.751259,,0,0,5,5,1,1,385,5,395,,,,,,
2021-10-02,CL,085012,Mussomeli,37.577845,13.751259,,0,0,5,5,0,0,385,5,395,,,,,,
2021-10-03,CL,085012,Mussomeli,37.577845,13.751259,,0,0,5,5,0,0,385,5,395,,,,,,
2021-10-04,CL,085012,Mussomeli,37.577845,13.751259,,0,0,6,6,1,1,385,5,396,,,,,,
2021-10-05,CL,085012,Mussomeli,37.577845,13.751259,,0,0,6,6,0,0,385,5,396,,,,,,
2021-10-06,CL,085012,Mussomeli,37.577845,13.751259,,0,0,7,7,1,1,385,5,397,,,,,,
2021-10-07,CL,085012,Mussomeli,37.577845,13.751259,,0,0,7,7,0,0,385,5,397,,,,,,
2021-10-08,CL,085012,Mussomeli,37.577845,13.751259,,0,0,6,6,-1,0,386,5,397,,,,,,
2021-10-09,CL,085012,Mussomeli,37.577845,13.751259,,0,0,6,6,0,0,386,5,397,,,,,,
2021-10-10,CL,085012,Mussomeli,37.577845,13.751259,,0,0,6,6,0,0,386,5,397,,,,,,
2021-10-11,CL,085012,Mussomeli,37.577845,13.751259,,0,0,7,7,1,1,386,5,398,,,,,,
2021-10-12,CL,085012,Mussomeli,37.577845,13.751259,,0,0,7,7,0,0,386,5,398,,,,,,
2021-10-13,CL,085012,Mussomeli,37.577845,13.751259,,0,0,7,7,0,0,386,5,398,,,,,,
2021-10-14,CL,085012,Mussomeli,37.577845,13.751259,,0,0,8,8,1,1,386,5,399,,,,,,
2021-10-15,CL,085012,Mussomeli,37.577845,13.751259,,0,0,8,8,0,0,386,5,399,,,,,,
2021-10-16,CL,085012,Mussomeli,37.577845,13.751259,,0,0,8,8,0,0,386,5,399,,,,,,
2021-10-17,CL,085012,Mussomeli,37.577845,13.751259,,0,0,5,5,-3,0,389,5,399,,,,,,
2021-10-18,CL,085012,Mussomeli,37.577845,13.751259,,0,0,5,5,0,0,389,5,399,,,,,,
2021-10-19,CL,085012,Mussomeli,37.577845,13.751259,,0,0,4,4,-1,0,390,5,399,,,,,,
2021-10-20,CL,085012,Mussomeli,37.577845,13.751259,,0,0,4,4,0,0,390,5,399,,,,,,
2021-10-21,CL,085012,Mussomeli,37.577845,13.751259,,0,0,7,7,3,4,391,5,403,,,,,,
2021-10-22,CL,085012,Mussomeli,37.577845,13.751259,,0,0,7,7,0,0,391,5,403,,,,,,
2021-10-23,CL,085012,Mussomeli,37.577845,13.751259,,0,0,7,7,0,0,391,5,403,,,,,,
2021-10-24,CL,085012,Mussomeli,37.577845,13.751259,,0,1,7,8,1,1,391,5,404,,,,,,
2021-10-25,CL,085012,Mussomeli,37.577845,13.751259,,0,1,8,9,1,2,392,5,406,,,,,,
2021-10-26,CL,085012,Mussomeli,37.577845,13.751259,,0,1,8,9,0,0,392,5,406,,,,,,
2021-10-28,CL,085012,Mussomeli,37.577845,13.751259,,0,1,8,9,0,0,392,5,406,,,,,,
